Knesset_Num,Committee_Name,Committee_Protocol_Num,Date,Member_Name,Speaking_Times,Avg_Neutral,Avg_Positive,Avg_Negative
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,21,06/07/2020,יפעת שאשא ביטון,56,0.973543336,0.023514389,0.00294227
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,21,06/07/2020,משה אבוטבול,4,0.999713272,0.00022377,6.30E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,21,06/07/2020,אימאן ח'טיב יאסין,1,0.999847651,7.75E-05,7.48E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,21,06/07/2020,מרב מיכאלי,9,0.999317116,0.000625616,5.73E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,21,06/07/2020,ג'אבר עסאקלה,1,0.99366188,0.003934797,0.002403347
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,21,06/07/2020,טלי פלוסקוב,5,0.95250113,0.046633987,0.000864882
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,21,06/07/2020,תמר זנדברג,12,0.982151851,0.017167461,0.000680679
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,21,06/07/2020,אוסאמה סעדי,1,0.999880314,7.13E-05,4.84E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,26,09/07/2020,יפעת שאשא ביטון,1,0.992250085,0.007379403,0.000370647
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,26,09/07/2020,אחמד טיבי,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,26,09/07/2020,יצחק פינדרוס,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,28,13/07/2020,יפעת שאשא ביטון,1,0.981307924,0.015276175,0.003415838
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,32,20/07/2020,יפעת שאשא ביטון,1,0.988413393,0.011422897,0.000163748
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,32,20/07/2020,ישראל אייכלר,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,32,20/07/2020,מכלוף מיקי זוהר,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,32,20/07/2020,תמר זנדברג,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,32,20/07/2020,אוסאמה סעדי,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,33,20/07/2020,יפעת שאשא ביטון,30,0.978910456,0.020321307,0.000768241
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,33,20/07/2020,אימאן ח'טיב יאסין,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,33,20/07/2020,מיקי לוי,3,0.983504335,0.01607668,0.000419048
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,33,20/07/2020,ג'אבר עסאקלה,1,0.998136759,0.001178119,0.000685171
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,33,20/07/2020,עינב קאבלה,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,33,20/07/2020,יואל רזבוזוב,8,0.976715453,0.023039417,0.000245123
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,33,20/07/2020,מרב מיכאלי,5,0.994485104,0.004927321,0.000587578
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,30,14/07/2020,יוסף ג'בארין,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,30,14/07/2020,יפעת שאשא ביטון,52,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,30,14/07/2020,ג'אבר עסאקלה,2,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,30,14/07/2020,קארין אלהרר,4,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,30,14/07/2020,עוזי דיין,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,30,14/07/2020,היבה יזבק,1,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,30,14/07/2020,אורלי פרומן,6,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,22,06/07/2020,יפעת שאשא ביטון,52,0.946158518,0.050165256,0.003676223
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,22,06/07/2020,משה אבוטבול,8,0.994747788,0.005082306,0.000169925
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,22,06/07/2020,אליהו ברוכי,1,0.999718487,0.000221748,5.98E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,22,06/07/2020,הילה שי וזאן,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,22,06/07/2020,תמר זנדברג,2,0.999656022,0.000253002,9.10E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,22,06/07/2020,יוראי להב הרצנו,1,0.999893785,5.67E-05,4.95E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,22,06/07/2020,היבה יזבק,1,0.501524508,0.496263593,0.002211915
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,יפעת שאשא ביטון,199,0.97461398,0.023880328,0.001505687
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,משה אבוטבול,36,0.967952207,0.029095507,0.002952269
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,מיקי לוי,38,0.975479818,0.024329397,0.000190782
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,ג'אבר עסאקלה,21,0.951666914,0.048070186,0.000262894
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,טלי פלוסקוב,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,קטי קטרין שטרית,15,0.999051201,0.000794263,0.000154516
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,ינון אזולאי,3,0.945564489,0.054267654,0.000167835
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,אליהו ברוכי,2,0.986428499,0.012834358,0.000737101
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,איתן גינזבורג,2,0.999787599,0.000134078,7.84E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,אליהו חסיד,12,0.947418839,0.048600289,0.003980853
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,20,05/07/2020,אחמד טיבי,8,0.964155719,0.03504758,0.000796704
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,יפעת שאשא ביטון,366,0.967385172,0.029380119,0.003234705
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,אליהו ברוכי,7,0.98865108,0.011058805,0.000290106
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,הילה שי וזאן,49,0.981368459,0.015718037,0.002913495
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,מיקי לוי,61,0.977824533,0.016823216,0.005352249
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,אוסנת הילה מארק,22,0.955169751,0.041036114,0.003794123
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,מרב מיכאלי,18,0.995903343,0.003959518,0.000137126
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,ג'אבר עסאקלה,28,0.93520189,0.061987959,0.002810154
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,עינב קאבלה,3,0.985399167,0.013560505,0.001040333
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,יואל רזבוזוב,38,0.956059725,0.028719222,0.015221048
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,אליהו חסיד,1,0.999883175,6.29E-05,5.39E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,31,19/07/2020,אנדרי קוז'ינוב,4,0.997808531,0.00141504,0.00077641
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,36,21/07/2020,יפעת שאשא ביטון,98,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,34,21/07/2020,יפעת שאשא ביטון,161,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,34,21/07/2020,אימאן ח'טיב יאסין,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,34,21/07/2020,מכלוף מיקי זוהר,89,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,34,21/07/2020,אליהו חסיד,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,34,21/07/2020,אחמד טיבי,2,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,34,21/07/2020,יצחק פינדרוס,9,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,34,21/07/2020,אנדרי קוז'ינוב,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,34,21/07/2020,שלמה קרעי,18,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,37,23/07/2020,יפעת שאשא ביטון,144,0.968581543,0.026625944,0.004792512
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,37,23/07/2020,מיקי לוי,12,0.993281181,0.006157536,0.000561276
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,37,23/07/2020,מרב מיכאלי,16,0.93939428,0.052087743,0.008517968
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,37,23/07/2020,יוליה מלינובסקי,35,0.972048238,0.024620366,0.003331403
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,37,23/07/2020,ג'אבר עסאקלה,15,0.971779342,0.028048104,0.000172566
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,37,23/07/2020,יואל רזבוזוב,39,0.952311355,0.04089073,0.006797901
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,יפעת שאשא ביטון,132,0.970354609,0.023977392,0.005667989
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,משה אבוטבול,38,0.952377622,0.035077481,0.012544901
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,אימאן ח'טיב יאסין,3,0.999869943,7.31E-05,5.69E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,מיקי לוי,12,0.935946802,0.059559611,0.004493588
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,מרב מיכאלי,9,0.941176153,0.03478727,0.024036589
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,ג'אבר עסאקלה,12,0.936433444,0.061292848,0.002273713
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,יואל רזבוזוב,36,0.969691883,0.018165945,0.012142165
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,איימן עודה,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,38,27/07/2020,אורלי פרומן,19,0.973914573,0.024998142,0.001087267
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,39,27/07/2020,יפעת שאשא ביטון,13,0.993367424,0.006169547,0.000463021
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,39,27/07/2020,מיקי לוי,9,0.938453787,0.060479132,0.001067076
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,39,27/07/2020,יואל רזבוזוב,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,35,21/07/2020,יפעת שאשא ביטון,72,0.789537132,0.145427078,0.065035813
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,35,21/07/2020,אליהו חסיד,19,0.800586145,0.137795288,0.061618589
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,יפעת שאשא ביטון,104,0.959828767,0.036102522,0.0040687
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,משה אבוטבול,5,0.999779308,0.000138899,8.18E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,אימאן ח'טיב יאסין,1,0.998016357,0.001815228,0.000168473
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,מיקי לוי,16,0.965808649,0.032748891,0.001442443
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,יוליה מלינובסקי,33,0.965729122,0.02695206,0.007318816
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,יואל רזבוזוב,6,0.999568611,0.000244036,0.000187353
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,סעיד אלחרומי,2,0.986434698,0.013304495,0.000260807
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,אוריאל בוסו,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,יבגני סובה,12,0.915359095,0.084139542,0.000501347
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,אנדרי קוז'ינוב,2,0.999230891,0.000633242,0.000135801
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,הילה שי וזאן,16,0.971719582,0.025592158,0.002688248
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,43,28/07/2020,אלעזר שטרן,7,0.970477317,0.029250063,0.000272582
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,40,28/07/2020,יפעת שאשא ביטון,36,0.95568098,0.039178285,0.005140725
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,40,28/07/2020,משה אבוטבול,48,0.954939747,0.044431674,0.000628579
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,41,03/08/2020,יפעת שאשא ביטון,75,0.977709877,0.021620425,0.000669702
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,41,03/08/2020,יואל רזבוזוב,9,0.879093448,0.098023872,0.02288268
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,44,10/08/2020,יפעת שאשא ביטון,19,0.95818023,0.041153383,0.000666371
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,44,10/08/2020,אימאן ח'טיב יאסין,3,0.999757767,0.000155873,8.64E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,44,10/08/2020,ג'אבר עסאקלה,1,0.99973911,0.000167269,9.35E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,44,10/08/2020,סעיד אלחרומי,5,0.938608611,0.06082824,0.000563158
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,45,10/08/2020,יפעת שאשא ביטון,82,0.991588005,0.008011027,0.000400962
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,45,10/08/2020,אליהו ברוכי,4,0.999455214,0.000483048,6.17E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,45,10/08/2020,מיקי לוי,11,0.94799129,0.051617928,0.000390769
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,45,10/08/2020,יואל רזבוזוב,5,0.947518575,0.051859887,0.000621552
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,45,10/08/2020,תמר זנדברג,21,0.973097989,0.026475534,0.00042647
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,46,10/08/2020,יפעת שאשא ביטון,9,0.986230433,0.012227391,0.001542191
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,46,10/08/2020,מיקי לוי,6,0.978359302,0.014426763,0.00721395
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,46,10/08/2020,יואל רזבוזוב,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,48,28/07/2020,יפעת שאשא ביטון,71,0.971102157,0.027840524,0.001057314
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,48,28/07/2020,מיקי לוי,3,0.977821688,0.020554524,0.0016238
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,48,28/07/2020,מרב מיכאלי,1,0.999835491,0.000107866,5.66E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,48,28/07/2020,ג'אבר עסאקלה,1,0.999883771,5.87E-05,5.76E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,48,28/07/2020,יואל רזבוזוב,1,0.999803245,0.000109071,8.77E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,48,28/07/2020,קארין אלהרר,2,0.999681771,0.000207404,0.000110906
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,48,28/07/2020,מיכל וונש,3,0.979145686,0.020606445,0.000247882
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,47,11/08/2020,יפעת שאשא ביטון,47,0.967983212,0.027463235,0.004553547
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,47,11/08/2020,מיקי לוי,3,0.835833748,0.163641706,0.000524543
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,51,17/08/2020,יפעת שאשא ביטון,20,0.979560125,0.016101537,0.004338333
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,51,17/08/2020,משה אבוטבול,9,0.895226353,0.101766214,0.003007425
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,51,17/08/2020,סעיד אלחרומי,7,0.968452496,0.030000072,0.001547441
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,55,24/08/2020,רם שפע,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,55,24/08/2020,יפעת שאשא ביטון,33,0.995572247,0.004204742,0.000223014
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,55,24/08/2020,יאיר גולן,22,0.974170427,0.024964636,0.000864942
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,55,24/08/2020,אליהו חסיד,1,0.995050371,0.004603407,0.000346195
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,55,24/08/2020,אורלי פרומן,7,0.993425982,0.006028995,0.000545004
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,55,24/08/2020,משה אבוטבול,1,0.999440491,0.000488055,7.14E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,49,17/08/2020,יפעת שאשא ביטון,71,0.947458956,0.049201024,0.003340017
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,49,17/08/2020,מיקי לוי,5,0.945838511,0.053936962,0.000224536
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,49,17/08/2020,יואל רזבוזוב,1,0.999889493,7.09E-05,3.95E-05
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,49,17/08/2020,תמר זנדברג,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,49,17/08/2020,יבגני סובה,6,0.991988808,0.007822435,0.000188748
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,49,17/08/2020,אלעזר שטרן,11,0.964036199,0.03578508,0.00017872
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,50,17/08/2020,יפעת שאשא ביטון,74,0.979927006,0.018990408,0.001082582
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,50,17/08/2020,מרב מיכאלי,0,0,0,0
23,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,50,17/08/2020,יואל רזבוזוב,8,0.999536671,0.00041152,5.18E-05
